query_id,answer
j1oE7cMLPYR53QEt,be2ca4edec6f2671 103127a672718458 e041f4104d11dddc 108cd695ea569f70 1134248ba6eb1e0c ac53e34a0ac83074 72b019d8a785e800 907fdfdfabd56448 6865459e18fa233e 234560a5be647edd c73239fc681212fd c35f4209c6326d57 ba9116a61fe71eef 79ec6d618a491d39 fccd53a02c482a0f 4d5963c246f8d7d2 63f580a1cd7889eb a11b24d1550d8994 aefe8316a35d46bc aea25a4a0c784674 2a63d25a73e5b52e 2355064ab2433ec7 bcfc5ac51f9b36bc f526dc1753f0ab86 ce7c56fccdad006a 0b69251c1b16dba2 eff8d78a8d81fb0c b4dff7d69c5d9a10 5ecabfc09fff7651 740b12504ed825c3 b0e186fee3c62c35 82c53bf3f7d48f21 b6be5cd15c351018 f9f38359b5b21557 7fde87f3f3f131ff 007158014129d6ce 8e0c17bbe8b8eb07 e867badcfea12f79 d9e8fcc2c7c82c16 f7d4095d8ca4a561 09abca9f17e01f0e 44b08ed4c41c5a92 b290cdfe83607a8e fb3859a0c0022769 faff49748b05a9a8 5adf4684832d22a4 8db2ba95434a0948 f3fea221bce35fe7 0c308eb024c8ac1c 8870def87bfcf87a
3AEf2WDRE4bwZkID,6364874a234d31f8 72ed921a45fdfbaa 997eba3634ed5db8 042e07128d7b01a8 3e4126b310e7fe0d a836dd8a530c473d ab3f7f995f1082f4 18fb9107bab71898 21d25c72c94a836b bf0889b3ac110cf8 c8d431e5ed1814d3 4d40373e9757a1df 5c0616a2e5881f06 a6c42e47b8313a63 41bc54dfa609efff 9b51eb95dde419f0 a1bb8a341b9fb36f 10807f75d9576bb5 4d200842ba62b860 13e249547557e6e6 7ab6168f14c4656a babf8f23e86167df 793a91921c479107 ae1d0b0ceb708162 d8fe5f2a3ea3b176 bbd8ae1b0308a2cc 7c06ce6e0a4792d6 70c8515c6f1fb872 2cf8117919e7e25d a25c1012841d82db 263251080624068c fc7dd50bd12e0f5f ffdcdf898fcfb69a 134cae8d82c8476a 031474e6e19b949a ab14d28b531fc165 06545a09b657303e 8f3a3b8741595cd6 80debc4054b7226c af088a2b21a38785 2a941873cc0e47af fe5f954e34c0f70d dfef58d77b9730ae 3d42244422994024 cc074fb86f70557d 1e58be107e2ede1e 2755515ecad54d07 fd58e1196a3e1264 4a7c5183eec7fcc6 06efaf6215fe2b02
FYPk0qI3QZXVJMDV,fd88a4874a9d10d3 6584cfa935839cf4 3a30bbb6b699eac5 6b5272a0edd75f64 00e80813cb90bd8e dcb69941ee189cfa 0379f593b36a1dd8 4ded79793f35192e f29cbfff2e995f80 a8d8a9fd35ab86f4 d7eed8775adc0ba0 83b57f6e2fbe6cf0 530b319de7efdbec 0239f8a55c21711f a998b2daeafd171b 806d23a4615e5841 ab5b5ba8f1cb89be 5d2274d4669e4b52 3367eb628d408f13 2dbb67933540e667 01346d7ab677a006 4b2cebb0e2858db2 aa205613d9c745e2 1ac8a5b77e6a8c42 1fbd8eabfdbd4e18 4bbb6cf166d6242d c59d6a728daa8d08 3b38e471d60dc176 3c56c0214478ea29 631e399da3cac8fa a8fa48f1640cb031 b39e5854ab83559d 9bdfdcd2af8563de 24dcada9402c5760 99f0d251433cb822 4783767ecc024929 646dca193c8f40e8 18e40dcee35f8a19 f5a84b4ef603a5f4 c6a2cca92ccebbed bdf3013013614792 ace31e8680ed8493 16895be7ba379e48 31a2c9b8ffea389f f83e996b68c80b64 d16c6aad87b0dd06 297d7a16bcc23db9 0622457858881bfa d79b58fec1add8c9 26c525d1aee4b977
NzAmgFxShqTzRhAY,230cf78158504571 87e2eb5368f58702 54a823ae77060270 3b2daa9bc626097b db295e8bc3b02bae 031efc10fcb41463 b9f89e7a4dbf138c b6b361e2edf0efa2 004e855a28834541 78a5e07e9cd3f5c3 a61e81898d348dea eb1785bbfac5395f b23e97aa48a2cd1a c33509b334f7c60a 5a6546c75a705b55 373207ba4d276892 7b3a5d5cf1fbec2c 7666d36e2b99f72b 861587e71126b104 c39d9a1047ca5af0 add7429db0a597dd ed349ab591f3dae5 a3c103c8bbe9f723 65014231328ad53c f2eb4180e887bc52 1f8b668629954b7a 9d37709e2dc3af93 de7d500f4b5cae3e abc923b6813c5a5c 224288571f27ab01 d6012cd4ba9f346e ac01082d9f104358 4acbe5545a6a8d34 90a41f430d76e1d0 67503a64e63805c2 f0fdca1ac898b60b 160162814ded7ce1 9a227c1ab86a888f dc56dc9f1b2b2abd 437424791ca9c749 e417a48988e110a3 20f1234d0ea811c2 a91f06b46ce8f901 d3e36e4bf9b61201 55344cc9e38cb5ca 7802cb9393902948 dfb1aab2b3097e59 4ed40f358adfb9c4 fbbf7681b837f9b2 8088e093fec26453
Nr61WU3r1igpLgdB,f1406610e9e735bb 5763e03ab3439c27 47733b2b3a985bd5 12a42beca10cde8f 69a18a94f6a77f98 30baca65bc17ff73 aeea9276ae830341 d76ae73c7aace08b 68677e82932140fd 94c1b560fb11f757 4f3b03b0fc281301 b7b026993fd88111 378db2d5a9cf0d08 e83d585587cba040 5381058447650374 4bac21e2400b1d74 e0a02579784fd11e 659d93a6ba8eecb9 1525aad0c204599b 53b030b305f9fb8f 2784fd576679dcd7 7148cbdae218eff8 7fcd3a52c229b489 515dd70345711c97 3349693e579211fa a118376da8490ef6 cd181f00bc8851b7 be9acf612b8d7be7 82a0b209a467ed3f 5116dd40b25d5a6b 5e04e52b8b13fdae edc31b6ecbed7873 65bc9755e0fc5757 1b5670cf2d156b06 489eca0557a4805b cd49482fcac7e30d 060ad95c18d36512 9bd2673a226463c2 a6e9922e3165605b d76b9057c4cccdaa aad2b5774dcb4c2b 17b667906dd6d841 21c7258919a98c72 a004622e6be25336 ad0573ce99690ab3 26a4880f2e62585f 0219d12e0c9cf062 4b7330f7c1a5ded2 74e1806b3f28e357 07de7694140c9251
f9LFSuvp6vc5ctdd,5cd957cfbbb5212f db17e928af87e0de 1b50d0d4a71b24e0 81ff6dbf0c96cc25 6a7ca3f1c39f724e 529c6358f382b99e 28de9ff7c6d12acb 944dc0bf69b7d2d7 7d648c242893c08b 1125c1874b316b06 f83b7ebfad1e05e7 e43b98e223353129 b18ac9048129ef46 4ae0cdb526ae68d8 093c4758013cc993 912e139d5313a292 98ba4f309207b8e7 409207eaccb88a19 a3a1db30b90ebf9e efc533dcb45f4041 9bd6cd2aeb00ef95 1e152c39c610af3e 9401396572120dbb c305d1d1cdb44471 f7b87bc383e6ab23 eadd91a9d6dd3292 d6c8143868fe2a38 5f4686925cdd8be1 31d6b7c0d297020f f615d1c288d6062a 093d4647b3c4b265 2040ca88b9a61318 9161b78311e35c76 65a434ed775a243b 5b671b788232713e 3813e2dd2c2eef1f de823549f33e739f 150103581dd37975 afdf8724956afdf5 ed04ebd96d58f5c2 8c5fbd2a74043491 0e2ec9679767fe0b 3848c5f7ca5deadf 309ab551817543e0 eb371bde9eca0504 e4f36a5c0ed72123 364d33d2ae71f434 dc0fcfdcda2f8b7e cde1a7dc18f5be3f 32a029f5a747c59f
2e5T6FTIB8cXJDh6,f33e2d3cca0e3762 9b5abe31d113d446 f1cdd28aa33d5188 bbdb4aa6a75720ef 7d2ae09f6bdea173 1c7036b95e6cd24e 7edc079ad86f448a be543ffbb72a3fbe 41687615c8d8ee02 68405f7d9f24b6a7 37af3e3050aeb452 31a92f1e635b447e ebd9261e4ec69b0f 1d38dfffa3a86bb8 41ed86b3d7739126 f4f0b6de058d3446 9148fd219eb42e50 fe5f8dee65bb8b29 03a0be357d9e7efd e2ddb6a423a18840 025563cb7cfa30fb e600e0aee52ef872 5a58842aa34ff5a1 3b81fd12a8eaded4 c71c28fd2b144fb3 d0aa627baa06c31c 6b5bdf7b84205189 e7726f6e9dbd735b e107bdf85564eaa5 2e406e45f884410f 9b1507529d128916 d409884b7d1bb0df c94d3de580877178 8e5a1106c2fedec3 0c24dd7ebd727012 57638414a000b358 d366978f80c8724c 377dc740b75811cd 1d7ef00692a287d1 5475eba92097ed8f f290c92d9111852b cb9b12cec3392fd8 a047d8821b31760f c01059700e11ff69 22460577e0e32383 3e548ffa85077ab3 596b873fab88489c c6e1ee8d46c25dee 4df126e389eb7e2a e34663ce17eb9480
VQJGHkR4e0BXYj84,a8dbe319d6db2afe 5ee6018b45032c01 8066f5b513de28a7 8b33c673093963bf 1eefc82e6f2d2612 ab0d26a2fd6d953d e4097eee9ca04458 f4551f843e1e4825 0aaffcacf9fd44bb 4020b2bfb3a67065 e257002148b934dd 833dec9469b242e8 97125c4ec0c96a7a bfe6021f21a7d1a0 04bc4c71854b78da 7a653d5b6d29784b 2a7463c1d0cadf34 3f2f03d13106bdb3 e5759264299f50cb 99e4d9524132b1b6 a8d5617f79961894 3fd67e1f805cae69 8df126afeca1e6e2 9cc70d2d8df38145 292c8f2bfc7e59a0 c6a82da3bf79a9c8 85b4f77dd212238e d8d7472c07d5dd29 04f713f7d9414ada 99fb6f2ddeb1fd52 b4eba030622ecc1c 6aab5a39ce2d7bad 41b5c3ebfeea8d6d 8278f2ccd5daa420 46446c0229eb6812 83027fdc495b7ac8 0d2589ed543d9604 8216b123252f03d5 2fa91ea43d0a31bc 1018e2b260da9ca4 d5eb930715e93d14 ff6fea6f6242116c e1c2fcf38fbe071b c158a1f1d26d085c 0a0ca2b2649145cd 76b7be6abf82e58f 7a5e58a1844e37bb 10ab96d62f5c4d37 5b4b6d74c04ffc2c 9b2189268420b4f1
Xs1X1Qjwmuu2BGl7,837ae6cdc516f556 d6d6b9e22ad0f523 40e9dba5e301e3d4 6357e45e34ae31e5 8f729b2e0cf1d095 4ebcbb001ae68318 795f16d82420322a 15b11d6942fc9bb3 981dc8f62e49c83d 89934f13c7e0814d d91c13fa503b506e 352d28730d21f86b f417114c8ea33ea9 ecb5005658ecfafc 1fc56bed879dd8c0 121dbc5beaf347d2 c41f501ccb338a81 8749880821c56cb1 691fe84057d921f0 bf7dcc093ec607da c8c8ff851b5a3f6f 6f5fcab26cc134fc eb94f20a198c9d4a bcf3a4053c796ee8 78a49afe05e44ec3 10a262303f0b2085 36dcfeae1fc3eff8 d3e998526633550a 6ee6e6033759cd57 ac0b80b64b599176 6216986858c40658 c8fca9509763423f 7934d415599402e3 3737d4f8bbabf353 d73b82d0d2653f8a 33858abf9840dc33 6b493e249834aa5f 4da9e3240b1594d0 f6d39c6421be4624 2ff9d5a1c8c589ed e7627a006af721e1 7e6574a37e091be7 f72f7a4f8716328e 4c1b68d3fc04be82 41dd86265d2442ee 46cabd471b328c70 5eb0b653b651f2ad c3ddefbfbbe46c5d 699127e723842ce6 7aa7215d86eee724
CGWlrj0L5f75em4d,536d2ea2b066cf7d 068fbdb1198a0e61 2ac7f149a7e00bc6 066a2e3059ebdbf6 a5350693f8788c56 5d787696d400dba6 965f2bc8fc8c184c 8cdc1e5a498f6027 bca35d7039302426 38d8f6df263b7461 98ae0af4053ba84d 4348720c341ba847 145e2998212ea851 99a9a13e306dad61 711bfa42a25b3217 42289349584a97ae 3f0a9c72f4a8bb93 3b9b2dea3c47ea64 c1fb66cfa785f6d1 5c021e9743199e66 22e15dce1154a71d c1e86742d58552c2 b40dfaaa1950a6c7 b10e72d17ff4cae3 8958ed755b975182 112c97bc219e488b ef6041faa4beee7c e239d68662b0fd0b 6af5de74f6b34813 9f33d53227804f84 085a51c37c941b38 e09e8262f4295742 a05751a838a82e77 7aa076cc3489acec 50a46e62f285b38a 23a138f319971e08 13ed32cb57bf539d bf5a008a03a82676 3be141657d956c8b a175286d97c290dc 9303962e49e362df 4652058bbdcd25ba 2dfb6a06bd509b9c f2ee9193d06dce0c b50a64a3bc6baac4 5673227f16402be5 1749bb686c3c2b81 7c734f64a173a15d a9ab2cd8f1ae6420 adc5d6e906771acf
LzxNplnku9HNxwgW,6beaee287d03415a 03eee645af984d1a 8e2c0066094c173d b12cb918107ff006 df7c08dea9c72395 140affef1370ad02 5c71dc426197609b 6af62aadeb290e77 652be297df0561c7 641db5bcf82cf664 651521dedf71f34e 5662f5bedcb97727 d64f88ccd9bae396 7b14722fa21e794b 0dccef273698cf7f aeef5eec51552d34 f59971fb8976a501 0bc2e2dc3680f506 60f3ce0347abf0d8 20b62abd08f65f75 a8dfe2ba26dbb2f6 3492fd50f9f22f7a 699c9bd6a3585d28 94b16f8b66839e46 df43827d110196f2 86f2d96c1eb2b1ef 15e66bce1623f90c 8edb90cc71ecc3f6 4c4049272aed4636 531e0a44f08bde10 d98369b1439e2a01 bf8fc181bc3246f2 e1bdc81975fc8ee2 7202497a0cd0c695 d218cfcb82609e07 cc406176c0e72afb 8f61500039e6e51a c11dbfacf8f04cd0 989c94a05b6f906a 7496bb865bcaac11 45a31dca7477e034 6db1c902bd9deaf9 f022fcfd58421587 51fdd556df9d2e15 549aed0b1eea1cc2 3c4b13a385dd6fb6 51c77233476bc00b 292ca5a3f59c4fd4 f4ca15435916d3f9 5b5a8a051f23e929
NgtBdCeFYDWfo45P,b507ef27baa6f317 02e28479f4a20b55 0fda384dbecd6c2d 1792978355258043 39eb9916e6909a60 6a2c764eacbdd671 ce2830e917ba8675 67f77d95626e1ad2 f506bded487b6fc8 08d6d1c4bbdb537b 6275118923286c3d 9bda9cdc4bcd0269 51c31b782dd271b5 eda77652269235e2 19ea7e8f443834ab 33a0640723c0ad45 345967c49234cc8c e05b831d145ed842 c4de2dfbc66d0cc5 6d1b97f55d075bac 6a5853cb56c7ebc8 3f8f3e66aa8f36bc afc0573eb2d3400e cfa77a33b4407bcb b3a20e5ce5e6f62e 10999de921fa5f93 d362192e9c05cf25 0230656f17a2aa71 7803c5dd933c3a05 28842c738ae198dd abc7d144a1f55f5f 3c0972625e8a5984 1611450873f3ceb0 700eaf9b02ad6432 d9d603389db88c92 bce8444b6acc1385 e8b3c37114f904ab a20ae97c3eecf99c 1b13c9c05039bb01 fa91c3d48fcaab11 c808007d707da2ed 1bceed85113c65a4 73da23eb53c33360 3fae37d6b8710e0d 191671d24478a3ac 604b42a4825e14ad 57e6baca53037119 92ecf73b76de5baa cda5a4d1afa2088a e653077b8017395b
Rv9yM596h15myHBU,f959d438bec3b47a 48c6c82fe7e3c7a0 6bb98c6869c1dc90 201c62e97321696e e5d0b61c2de96ab2 c7245f2900c696ae cafeec678be65286 3af62baf1855de2a a25a9c63aec83ece 98e7eec9ec7982af 1907daf417bc5027 7799dfd7292651bc 617a6b60908b06e0 91664b9bf7c47f0a c57a6da64c884924 d8de65e4c1c3d3a8 cc101f53a09eb58a df4b2baf82ea3836 fe8977df7f82a532 5642de25e3e29fe2 a42241324541dcd5 95182851daffde24 1fa4bb300b9e2208 5db7d1e29b1c32f8 9de1ae4ad21d25bd 568a3677306cb6e8 37ac36a1e3ee64e5 543fc0ce1b4718ab 8f766f442ea430ea d3c1b4e16f0afd5b bf69852d923f2367 b350765614efcf52 60b7f646ba18781f 88ba716e9bb4076a 60a6574cf1b9d9b5 c95696040acad155 ea85e7e462c1ef0d 4584ef24711cd56e 1bba7ba19eb8a009 3b53dc13dce0f359 5a789e309cc636b7 eb4601db79fd5bc2 b6f6077f952b7eb6 e57e867745432034 1b1e73665ba050de acda890b9f370edd 4479fe16bf00f735 ed2376ff9058be60 d0d3e7b8e9aa64e7 5ec96de7fb5022f7
yS9xLwNXorJdaCMS,40838c6e6190b7a8 c65156fef2200a5f b15e4c1c92dd5e43 1f25abc9a4c1cbe3 8e495ce6ccce4866 89101674729ca065 37a0f696f95c5408 3c1a285887f1f171 e38287372cfa5978 de4ac9a4e787d02b 6d08c958c45cdc78 3bd953338562e30d 1f9c8cbc0203e594 478b9c4563539247 1720593b5f530cf7 2900c8e070f03e29 a8f1f7e4c800442a 265e45e86f2f9931 5f28b83438ebe8d0 270d430d98700b57 e63440fd3751ff5b 9e35bec6d66f3805 ad7810b9621f8d75 27934d85dff474c7 595c02a71d79663b 22cac792d7067606 e9fd7aa13fc5d114 4f8bc656d0773ad1 a0eb4b036aef6cb9 832748f71fc4c7dc 18f6ac048cd1d891 71a1dc2a16701685 cc1617c872584929 f6644e8232b8b542 1fc59f26e67d252a 3499d520b6cc730f d867aeaf908000ac 75da4fc74e4919b5 137722082032824b be65120c3af82ec9 8c10406a163b2e50 8b0d16f48e88c4e3 ee162471e9ff3d53 10328faf75b53e95 e49bc2a235219cb2 03aff51074d6eaec a7dbc917c07a8173 0c60b06cba4657a6 b21ac70ddda7cfee e3e03f7bad0f1368
ynf3AkaKxUMK8n2p,21fd81bad57cc4c1 c9b09dc0fc9ce2b9 3e3ab7aa771d77af 46950162e792eeb1 efefe29ae480ab38 a7b4caf16ac5fc93 7e41f503abba3cf3 89867c69911a5534 2b5794cd02e6d7c9 c6e44dda60620287 eb931f8f76ce6830 711c1c8990554568 035e861e6cbc7395 d7659585cf0567c8 7a00cabaeb7da5bc 007bed93b1cc11b0 0d2d191c9a8be91f 80455b5cc2523a40 07a201e5eef632e4 2e3beaeaa5a082fd 370818accbbc4df9 80042991368bb63d 266816cdbe404e26 f6a9d760ab46ac3a 90349e74b5f03866 5dbfb3afde085a7f dca81f8ede0e2f0f 0b3d6fbc8a4e7b80 88850f7f906567ee 1137e786ab46ae13 1b0bae2123094630 6ed1b140635ceaaa 93ec45a15edf6d78 b583db03c50968e3 c22222d55bbedf27 f23701d209e60ca4 ae92f37bc13a5068 9f073dcc98ee2658 366c1acdd1257040 b2b263dcccc2a383 a088694adc107ff5 0360b138b3fffd43 d9f8063ba5b26607 321fe52553d866b4 4bf58b05b13b98d2 01c5d27bcba65082 715a804bddf2d3cb 16068fd6701eb55f 4accbb5fea8a5474 2c80e262fe6a1104
QL8D6VGc6J1BxCpd,d730344daa561b25 10f1c7be1f039853 c93525db1b961870 d3f55b8e19157520 3bee90f75c99c9b7 b29338f698c0527e d780fd49f7c9b595 a088e3c86f3f2e59 855c24c756c5fe3b 32dd5a91867ebafb 833b65682db67ef5 23e37073839db51d 6c03ffd1f729f448 5a847e49a632bc64 0b7d0d3d576ceaf3 38255d99951eb717 ce538f95f9474904 bf65ee2caa2a7f35 069439d8cc3d29cb 3ca3cae19af0061c 939f3e3c64a8b88a f50d7439a19da604 3bcbcf5369d1bd5d 37ff9c74c0f82f99 90494f6e6d9bd150 09c4b768110d7a22 a857c15b0452488a f054f3d793c3e703 b568e58a956040cc 96355630ee0146ab d597fe44854bf591 b5b997ad05e3756d 8f2cd1f3e9cc3f86 7b0f1109bb4ecd96 c8ae2bff5201d99b 152a95fb3bef6f8b 8fcf12901915fabd 723de936ffe38590 d7c974f354818435 70f772f30e8308f3 c653b15feef3865b 2f23a070149c3a44 b29cad4fb4626c2c 6843ec3e8881063e 27ac6d2e9d5249e8 3c12cb400dcb6121 5795116fcb4b740a 1e8664f5f23ae424 3726bdcedfd523c0 d7bfb6b9363ec6b1
2mw4lWxfm6e2QfAf,307b3ca2cc09b744 4be5dd6d69418656 9a72fde24b2d7d75 b78ddb8da9ea0524 a6df43377f7a2ec7 080323a92b893d2a 695de93d81cf6f5d 537d3726519a349d bf6ed0b507e0caad 801b34f2dd5494ad a4fb9be42724fb47 732dcd81de7eb4ec 5c5a1453e0ae27e9 dab0f7a35237ef41 60d0efc28d9eb396 e087ab8a28b49ace cfddf8d164717227 f95d83cf2f68caa9 e16977f76ba48190 ec965f751f64dd09 56ebdae8ad9ab3cd 42dee88b13dbfbf9 9dc83e6971553bc5 8628a7199293791c 1defd62ef451e034 4db149f6731b8c73 2be5898e57d5f252 e47fdba1c3748193 80f76d6aa4d81c5c 0e98db16de8e2d84 b913ccf8486ed8ac 4901457adf2f32c4 77a218473497f6dc 653ceb769405290f 31ebe149b2b34986 3a1df3aee8f26df4 7e6826a2bdeff5a9 27ad25083120b665 15476309b9b1b76b 1cd7c7f38b899d5b 504a7e20cde794a9 aaab309ab576746e 5a5b920024e76c26 a72eb190fd2b61c7 0f1435fb4163bfc1 658c6c6dbf8117dc 27005223c7cec89e b4aec7dd26c59606 120db0b34fdc010a a7b5e12e50a07b99
slnRhcp9Sjc7mxK2,e8a2df2ec308d9de 2164fba5d6c57177 bdb521a7250f4c8a 500d35c55779ec8d 33c33db5a4cde252 a0e604fc1da6d95b 29ce9743a9ff09e3 383bc70a0b711151 d0d65e94af808120 3f551f29f9bc4628 39f1ab9f2c51518b 49e6293b77e6baf6 6292aded6609e938 7ecf7f6287958ec6 0e6664c141df328d 94fa51b0826cdd90 6e1c862eba61a1fb 3dfbefa3d2759bb8 f9bd8885907fb016 fed4239f8af40338 7f9d8b2d2c9c857c 4c27e4ea20fa02da 6747637aab821855 2f6cc3b3383c38eb bcab2a476298207c 4e32fc5da776b668 2bbe84cb5897222a 9f448cd0ff1b9f4d 915fde51e9a7d532 18bc19eb23c54bec d2c5496057b1ce4e df5815fa6f9dcdf3 81921208a3fbf82b 0c3cf273e091775c 296d81ecef64e831 8cd2a37ed27daed7 dc1691881045499b e53129e23aad9499 61b16980c7de1192 78f6580c22c930fe 5e246fccf083ae96 7f20cd9eba88b7a7 4e61d4b15dcd170f f4509d674e3934e3 23ae1f0f1b1c3864 5ecb220759d98e0d f466169b35a04fbf f8e7e5a7fcb4dc15 7f792f865e1b96c0 92b9584d8bebbcc6
NuHaDaH8vAYeMU8R,5761d185a9c27309 6a26a106f8c881d4 e9a9267c36043c9f a688531840acee6c ef72c4698a5fde65 1bb0efee41655a50 2dc8997d55188d26 311300c7164bb5ac a5778a297356d319 d6237849c2c267ac 9a0d5e2806ae5c96 9b04b5373c76018c d05a20520e89adb0 ecb96c46af7e4264 73345b34630beb1e 0f0cf520b3bc4aee 75f80978df01f55b 12f67abe6e3bd62d 1f5de6e614a1db06 dea7148a758ce9cf b935c20d5af484f3 fc983d4573e4388d c9de92e7b7c02a65 54fcb6b9074d3304 226cfb47e94f72bb 0d2f7f87779378a7 750fabb0020b302a 098ba4594e83d130 370e762469df063f 9305e9ca5f64db4f f99e5f3b42c0f587 eab885544a989799 b874a2537050387b 0d53b3a1f21a8a17 a2dfe88f5506dfa2 42d1975063c61990 f2ca778b2ed20599 739f12937388cc67 127780d5da3c5b20 52b81e7ddc3ebf9e 9a10370eab2bdcae b70978c3240d7e38 4bb6db4cff35d900 d66f4358c524c8db 3a720de2d46cba49 fe269f8a17110a42 2ee13ad18ed3d21e 05ac4461c804bc5c e9660a3a29dcb4a5 d160dd05fe44cd86
kaRamt9VyJSaYgKW,0b6450c66cd7cf7a fd1decc0e2b3bf09 f5532b49710b5926 5f1a1f000846c564 3b51bf4699a2eeda e9e65e422c79d8a1 f9b2c321da9aee3b da887c1ae485a2d6 bd23203e28ba75e1 b5b43f9ffae62a81 6f7eb311048fec89 7d6792aeee8b6a18 e78f98ff81e53d75 2a0a5842f509fe13 b6399b13ac95d2b1 d7e74d2cf413bbe1 933f8f5ae1ca902f f8c3fbdf4b7075f5 26f35a0e055a8bca 14af0295079dd291 6d14f1200b97e8b4 c8d9b42baef6b501 fd289932ad17ac43 124b59ee670c3319 8f765a32d8ee7533 d7f6b353a5780573 b0f7c86da441ce90 5a13dabf86fd75f5 96a720a5829133b3 52d35ccd56075498 76a8be49322bf867 789de19b6176a453 e54c0bafd89be12d 8b6b711b68f6bc47 85d594944c93eaca 2988d8ab3536f844 03fd0e1467106ccf e18850b026d33eae dd264eabe8ce05eb da2d76ebb4c41596 ca369f25d5f396ca 1d4893d2c56dee3c a25c909da5a3071a ef4abe1e5bcaa116 5f19f727d4bdbe60 aad2468b38728dde 9c3361b1901ad0ac 5e074f9a8c087ba9 fe6f4b1c46bdac3f f23901df04f80110
nCiAn8W2tVn9eloJ,a7868fde39bce042 a16b9e2e0a500e90 676d8a1c503be64e 5205fb6f4f442a71 5e54c593a1f5a193 9004e46840f7365f 473de999ae5395b9 3d5adf1d8f40731e 7ffcebe9849510c8 ebb4dee6b77aecbe 55b926c40638fb05 3c97f52110d1e6ed b47f5a7f69988284 b23cecfaa0fc5748 ebefa5f186e185e0 7f6295fc56e10379 220b5ed323b96a84 4cabbaeaf35afc76 002ed9b377b7d91f 6d12183e241ced4f 8346fd14939f5593 52fa5197273bcdf6 62fe3d756b096d1c e851379a292beed8 63e15c358b218a1e 863639a6d4d0304a 6c41f2388b21fe45 00e247b927321fd3 9deba7160b8896c5 d440ab89b917043d 7e26fc4bb5f63e31 55c2ccd180e6f753 8e3ab9c645949eb5 53ff65d6b50f895a b543d093a7b81271 2fdc85de1ca6d4ad da0c2c61479c7677 a2f558acecba07fc 06ea9b06eafbe9e5 02643aa4c68fb521 3b880641981098fc 9bc28f9c4eda435d b955d0391680fe0f be621911a2793858 8bb356208065fb60 522808d37446f9f1 fec520805982f18d 327b3756f170a68d 59c0aa412ce71b38 144fb70eb20b8fc1
dmqpdMABJNBliIFs,c287d322c2754ef8 da5f6ac9fcbc24b6 ed2ecc7b93e9a80c e720112a3969ecac 6f6e8e8a26ca0e61 7da099d56cbf5b05 43f7c72fe9d15a91 55e6ee3ae66be5a1 f061c065f53e6f9e dc3b5b57ac72ee28 d3733770270a6275 fa34598e81b21ad8 14fa5793ec32521b f7087934dc13c734 dca3eacebb6e3e6d 4d4d46d2334ef0f8 e3c0cb3908196f5b 311a46c056fc34b9 03d6e53ace2e755e 92527ef9348e1d6f 383561f82e6787be f1fb486105346f55 e8c7d79556938113 dad4599ff62c9e13 a7a4c38a4629206c 009a84be552424f6 43d7e5e245b9e4e7 f530cffcca34561e 1876d88d0ac5cbe2 47d0c744f3e7f787 d9aef4abc85b46bb e5498da3571525db 8c9302d5502f7b12 d1370880bc64c265 332fbcefc5cd042e 38401c882c06a062 92f879f368edf1d7 db3a04a56042f70c e60da1666a638eac 234adcaa1bfc8baa 2207499a6874b2bd e397929f2503a63a cab02d6826ad9aaf d2cb24fc456632d4 b3f0c6faf8fb8fb7 a3e5e7a2d4342823 26ae78b7415e6d26 828387ef751eba01 23263f7a5c04efbd 2107de46be131387
giWYINYh21g9VKmR,8ee5a3b5ed058f60 6ead9093d0b48a56 f9a7f2722f89ae6d fdd39fe1cec5d249 6ef46ad9b6dc68a8 ef22fd7061edc3a9 8bb312a29e8b3ee7 21282229f1817b4c 8419e3bbc0bf1cc0 0e89cac6ab47aed7 f1a4f357f375ce32 4a0b85ba8f088513 fe6dec81adc7198c 008480562343cfae 47edc773c4022bd8 8404a731e31ce832 1371dd371b5529fa 3cefd02194ee582d 629324c4aba07dce 38415874b516314d 9e2cf0c75025ab19 837e6a3257e7c110 07e3e1805037dc12 ec04ec789f1da105 4ff7bc7b8dbf4b99 3735f63f8c77ce81 544a53e7a87b7355 7435e34937737229 f598097e06fa374f 4555f8b1f78f8586 03f5478727e1874b 1344f223032ea5be a329cb25d663365b f9d3b9eb772e58f7 1902177554a4019e 8626f83d1be596d4 972db25f48621739 8d2c14c79d265c11 725039f39cbc62cd 6bce7ef7223c8674 fbb9a89a0f59b991 2347c22b0da1a133 ba9a1d7c7ab55d04 62fe93b5ac0fc74d 98e020f9a87fac89 b4e2d8453293914f 93874b1d0c92fa5f 567a6ca019b7704d e59f8e7b838e88c1 11036adbcbf7d795
